發生年度,發生月,發生日,發生時-Hours,發生分,區序,肇事地點,死亡人數,2-30日死亡人數,受傷人數,當事人序號,車種,天候,光線,道路類別,速限-速度限制,道路型態,事故位置,路面狀況1,路面狀況2,路面狀況3,道路障礙1,道路障礙2,號誌1,號誌2,車道劃分-分向,車道劃分-分道1,車道劃分-分道2,車道劃分-分道3,事故類型及型態,性別,年齡,受傷程度,主要傷處,保護裝置,行動電話,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位1,肇因碼-個別,個人肇逃否,職業,座標-X,座標-Y
114,10,18,18,56,10文山區,文山區辛亥隧道(內)(北往南，近隧道口),0,0,1,1,B03,8,5,5,50,6,9,1,5,4,5,13,4,4,10,2,5,2,12,1,56,3,10,7,1,7,9,1,8,2,2,17,1,21,121.5570314,25.0100302
114,10,18,21,10,01大同區,大同區台北橋機慢車道（東向西）,0,0,2,1,C03,8,5,5,50,14,11,1,5,4,5,13,4,4,10,3,5,1,12,1,80,2,9,6,1,7,9,1,10,2,12,108,1,21,121.5098268,25.0632837
114,10,18,21,34,08士林區,士林區忠誠路1段173巷與德行東路190巷口,0,0,1,1,C03,7,5,5,30,4,1,1,4,4,5,13,4,4,10,5,5,2,15,2,33,2,9,6,1,7,9,1,10,1,12,72,1,21,121.5312958,25.1080761
114,10,18,21,48,01大同區,大同區南京西路與南京西路155巷口,0,0,1,1,C03,8,5,5,50,4,1,1,5,4,5,13,4,4,5,4,5,2,13,1,25,3,10,6,1,7,9,1,10,2,14,16,1,21,121.5137146,25.0540446
114,10,18,22,35,01大同區,大同區市民高架道460燈桿,0,0,1,1,B03,7,5,5,50,10,9,1,5,4,5,13,4,4,1,4,5,2,17,1,37,3,10,3,4,7,9,1,8,1,1,42,1,21,121.5126574,25.0497129
114,10,18,22,38,11南港區,南港區忠孝東路7段559號,0,0,1,1,B01,8,5,5,40,14,8,1,5,4,5,13,4,4,3,4,4,2,16,1,64,3,10,7,1,7,8,1,4,1,6,100,1,21,121.6135776,25.0529482
114,10,18,23,22,02萬華區,萬華區西藏路201號,0,0,1,1,C03,8,5,5,50,14,9,1,5,4,5,13,1,1,8,3,5,1,17,1,24,2,3,5,1,7,9,1,10,2,11,108,1,21,121.4986347,25.0294299
114,10,19,02,18,04大安區,大安區和平東路1段與師大路口,0,0,1,1,B01,8,5,5,50,3,1,1,5,4,5,13,2,1,1,4,4,2,17,1,59,3,10,7,1,7,6,1,3,1,6,17,1,21,121.5286236,25.0264989
114,10,19,03,04,01大同區,大同區民生西路423巷與民生西路423巷27弄口,0,0,1,1,B01,6,5,5,30,3,1,1,4,4,5,13,4,4,10,5,5,2,17,1,60,4,11,3,4,7,6,1,4,9,17,4,2,21,121.5086709,25.0577153
114,10,19,03,05,06松山區,松山區八德路4段245巷32弄84號,0,0,2,1,B01,6,5,5,30,14,9,1,4,4,5,13,4,4,9,5,5,2,17,1,68,2,1,7,1,7,5,1,4,2,2,8,1,21,121.5627274,25.0498397
114,10,19,06,40,03中山區,中山區民族東路與吉林路口側附近口,0,0,1,1,B03,6,5,5,50,14,18,1,4,4,5,13,2,1,10,4,5,1,9,1,74,3,10,7,1,7,5,1,4,2,8,16,1,22,121.5303477,25.0683434
114,10,19,07,26,04大安區,大安區延吉街與仁愛路4段345巷15弄口,0,0,1,1,B03,6,7,5,50,4,1,1,4,4,5,13,4,4,9,5,5,2,16,2,59,3,10,7,1,7,5,1,8,1,8,8,1,21,121.555146,25.0388111
114,10,19,08,30,02萬華區,萬華區寶興街與寶興街140巷口,0,0,2,1,C03,6,7,5,50,4,1,1,4,4,5,13,2,1,5,5,5,2,10,2,23,3,10,5,4,7,9,1,10,1,12,81,1,22,121.4948801,25.0247732
114,10,19,09,45,07信義區,信義區忠孝東路4段425號,0,0,1,1,C03,6,5,5,50,14,9,1,4,4,5,13,4,4,9,4,5,2,18,1,26,2,9,5,4,7,9,1,10,9,17,42,1,21,121.5605782,25.0412394
114,10,19,09,48,07信義區,信義區松山路與松德路口,0,0,1,1,C03,6,6,5,30,3,1,1,4,4,5,13,2,1,8,5,5,2,16,2,62,3,10,6,1,7,6,1,10,1,13,9,1,21,121.5779374,25.0395703
114,10,19,10,27,03中山區,中山區民生東路3段與建國北路2段口,0,0,2,1,C03,6,7,5,50,4,1,1,4,4,5,13,2,1,3,4,5,2,17,1,34,2,9,6,1,7,9,1,10,1,14,16,1,22,121.5367631,25.05785916
114,10,19,10,37,04大安區,大安區信義路4段與敦化南路2段口,0,0,1,1,B03,8,7,5,50,4,1,1,4,4,5,13,2,1,1,4,5,2,17,1,63,3,10,3,4,7,6,1,8,1,5,9,1,21,121.5490205,25.0333051
114,10,19,10,38,02萬華區,萬華區長泰街54號,0,0,1,1,C03,6,6,5,30,14,9,1,4,4,5,13,4,4,10,5,5,2,3,1,24,3,10,3,4,7,9,1,10,2,11,108,1,22,121.5004592,25.0235102
114,10,19,11,15,10文山區,文山區辛亥路5段與辛亥路5段25巷口,0,0,1,1,B03,6,6,5,50,4,1,1,4,4,5,13,2,1,1,4,5,2,17,2,45,3,10,7,1,7,5,1,8,1,17,74,1,21,121.554089,24.9998513
114,10,19,12,17,03中山區,中山區長安東路1段與天津街口,0,0,1,1,C03,7,6,5,50,4,1,1,4,4,5,13,2,1,4,5,5,1,17,1,60,3,10,3,4,7,5,1,9,1,17,80,1,21,121.5228316,25.04954904
114,10,19,12,44,01大同區,大同區民權西路與大龍街口,0,0,2,1,B03,7,6,5,50,5,1,1,5,4,5,13,2,1,1,4,5,2,17,1,23,3,10,7,1,7,6,1,8,1,5,9,1,21,121.5159443,25.0630119
114,10,19,13,11,02萬華區,萬華區光復橋(近燈桿003014),0,0,2,1,C03,7,6,5,50,8,9,1,5,4,5,13,4,4,1,4,5,2,29,1,63,2,9,3,4,7,9,1,10,1,15,118,1,22,121.4909943,25.0245005
114,10,19,13,15,11南港區,南港區研究院路2段與福山街口,0,0,1,1,B03,8,6,5,30,4,1,1,5,4,5,13,2,1,5,5,5,2,16,1,70,3,10,3,4,7,5,1,8,2,8,8,1,21,121.6154275,25.0453501
114,10,19,13,56,06松山區,松山區延壽街72巷與健康路325巷19弄口,0,0,1,1,C03,8,6,5,30,4,2,1,5,4,5,13,4,4,8,3,4,1,17,1,25,2,9,3,1,7,9,1,10,8,11,21,1,21,121.5654932,25.0559655
114,10,19,14,22,04大安區,大安區忠孝東路4段77巷與敦化南路1段190巷口,0,0,1,1,C03,8,6,5,30,4,1,1,5,4,5,13,4,4,10,5,5,1,15,1,33,2,9,3,4,7,9,1,10,1,14,72,1,21,121.5472177,25.042652
114,10,19,14,25,08士林區,士林區中正路重陽橋機車道,0,0,2,1,C03,7,5,5,25,11,11,1,5,4,5,13,4,4,7,4,5,2,16,1,20,2,9,5,1,7,9,1,10,1,11,44,1,21,121.5196506,25.09622443
114,10,19,14,29,09北投區,北投區中和街與復興一路口,0,0,1,1,C03,8,6,5,50,3,1,1,5,4,5,13,4,4,9,5,5,2,16,1,46,3,10,6,1,7,6,1,10,2,12,9,1,21,121.501886,25.1389496
114,10,19,14,30,03中山區,中山區新生北路2段與民生東路1段口,0,0,2,1,C03,8,7,5,30,3,1,1,5,4,5,13,4,4,9,4,5,2,17,2,41,2,9,5,1,7,5,1,10,2,12,72,1,21,121.527452,25.05845534
114,10,19,14,46,12內湖區,內湖區新湖二路與民善街口,0,0,2,1,B03,8,6,5,50,4,1,1,5,4,5,13,2,1,5,4,5,2,16,1,37,2,7,3,4,7,9,1,8,1,4,108,1,22,121.575518,25.0607424
114,10,19,14,51,05中正區,中正區信陽街26號,0,0,1,1,C03,7,6,5,30,14,9,1,5,4,5,13,4,4,10,5,5,2,16,1,23,3,10,6,1,7,5,1,10,1,14,8,1,21,121.5154008,25.0446579
114,10,19,15,11,05中正區,中正區汀州路3段104巷與汀州路3段160巷口,0,0,2,1,B03,8,6,5,30,3,1,1,5,4,5,13,4,4,10,5,5,1,17,1,42,3,10,7,1,7,5,1,8,2,8,8,1,21,121.5338499,25.0129835
114,10,19,15,14,04大安區,大安區大安路1段145號,0,0,1,1,B03,8,6,5,50,14,9,1,5,4,5,13,4,4,10,4,5,2,17,1,72,3,10,7,1,7,14,1,8,1,4,40,1,21,121.5460902,25.0384067
